incident_id,crime_type,district,city,state,address,latitude,longitude,incident_datetime,officer_id,officer_first_name,officer_last_name,badge_number,suspect_id,suspect_first_name,suspect_last_name,suspect_age,suspect_gender,suspect_race,victim_id,victim_first_name,victim_last_name,victim_age,victim_gender,victim_phone,weapon_used,severity,case_status,resolution,num_arrests,property_loss_usd,reported_online,notes
INC000937,Fraud,North,RIVERSIDE,NC,2776 Park Rd,29.327305,-81.147019,2020-09-09,OFF0035,Donna,Moore,1238.0,SUS00279,Patricia,Green,35.0,Unknown,Hispanic,VIC00335,William,Allen,28.0,Male,633-629-7836,Blunt Object,Medium,Under Investigation,Warning Issued,2.0,22453.26,False,Incident at 2776 Park Rd. Officer responded at scene.
INC003760,Hacking,Northeast,CENTERVILLE,CA,3341 Elm Blvd,44.822154,-92.372424,2021-08-11,OFF0011,Linda,Torres,5960.0,SUS00717,Karen,Wright,44.0,Female,Black,VIC00489,Joseph,Scott,50.0,Other,860-170-8991,Firearm,Low,Closed,Dismissed,5.0,33444.18,False,Incident at 3341 Elm Blvd. Officer responded at scene.
INC001561,DUI,East,LAKEWOOD,OH,951 Lincoln St,41.207083,-81.08697,2024-02-16,OFF0093,Joseph,Davis,3601.0,SUS00183,Jennifer,Davis,59.0,Other,Black,Unidentified,Unidentified,Unidentified,50.0,Unknown,Tidak Tersedia,Unknown,Critical,Closed,Belum Ada Resolusi,1.0,19666.02,True,Incident at 951 Lincoln St. Officer responded at scene.
INC97422,Sexual Assault,South,MAPLEWOOD,NC,5075 Lincoln St,28.683238,-94.6682905,2022-03-28,OFF0060,Ashley,Young,9092.0,SUS00665,James,Allen,26.0,Unknown,Unknown,VIC00899,Richard,Young,23.0,Unknown,275-546-2888,Unknown,High,Closed,Arrest Made,1.0,24725.4,True,Incident at 5075 Lincoln St. Officer responded at scene.
INC001595,DUI,Northeast,RIVERSIDE,IL,7060 Maple Dr,38.952123,-95.710705,2018-07-22,OFF0069,Michael,Johnson,6658.0,SUS00235,Karen,Young,70.0,Female,Asian,VIC00109,Susan,Hall,41.0,Male,Tidak Tersedia,Bat,Medium,Under Investigation,Arrest Made,2.0,27194.23,False,Incident at 7060 Maple Dr. Officer responded at scene.
INC002418,Homicide,Southwest,HILLCREST,OH,5116 Sunset Blvd,31.396589,-94.045842,2023-12-22,OFF0118,Daniel,Smith,3248.0,SUS00094,Sarah,Harris,41.0,Other,Unknown,VIC00184,Sarah,Walker,21.0,Male,Tidak Tersedia,Hands/Feet,Medium,Under Investigation,Warning Issued,3.0,3202.19,False,Tidak ada catatan tambahan.
INC004288,Drug Offense,Southwest,HILLCREST,NC,2079 Washington Ave,25.292638,61.6473,2018-07-10,OFF0009,Joseph,Harris,5702.0,SUS00459,Daniel,Green,36.0,Male,Unknown,VIC00097,Sarah,Lee,85.0,Female,Tidak Tersedia,Hands/Feet,Low,Closed,Belum Ada Resolusi,4.0,41783.6,False,Incident at 2079 Washington Ave. Officer responded at scene.
INC000787,Cybercrime,East,MAPLEWOOD,AZ,8330 Main St,40.787676,-92.695368,2022-05-22,OFF0014,Barbara,Smith,2484.0,SUS00799,Patricia,Nguyen,35.0,Unknown,Hispanic,VIC00788,Mary,Smith,19.0,Unknown,(887) -15-6-1572,Unknown,Critical,Under Investigation,Dismissed,2.0,12881.66,False,Incident at 8330 Main St. Officer responded at scene.
INC002801,DUI,South,LAKEWOOD,AZ,1436 Elm Blvd,33.165419,-90.02394,2022-03-13,OFF0036,Chris,Walker,,SUS00535,Barbara,Allen,46.0,Male,White,VIC00090,Daniel,Torres,30.0,Male,315-504-1694,Rifle,Low,Under Investigation,Arrest Made,2.0,5795.78,True,Tidak ada catatan tambahan.
INC000936,Arson,Central,MAPLEWOOD,PA,6497 Maple Dr,36.549199,81.6492,2022-02-20,OFF0116,James,Scott,6124.0,SUS00231,William,Torres,30.0,Female,Other,VIC00989,David,Moore,50.0,Other,Tidak Tersedia,Bat,High,Open,Dismissed,5.0,24725.4,False,Incident at 6497 Maple Dr. Officer responded at scene.
INC004905,Arson,Northwest,HILLCREST,IL,6895 Lincoln St,41.099693,-77.808753,2018-10-06,OFF0018,Michael,Anderson,3769.0,SUS00525,Barbara,Scott,46.0,Female,Unknown,VIC00739,William,Taylor,50.0,Female,519-935-9733,Hands/Feet,Critical,Closed,Belum Ada Resolusi,5.0,44669.19,False,Incident at 6895 Lincoln St. Officer responded at scene.
INC001165,Assault,Northeast,LAKEWOOD,TX,8925 Washington Ave,29.380006,-75.84792,2019-08-29,OFF0075,James,Hill,2277.0,SUS00481,John,Young,46.0,Female,Other,VIC00715,Chris,Anderson,70.0,Female,954-497-7173,Unknown,Medium,Pending,No Arrest,3.0,41664.3,False,Incident at 8925 Washington Ave. Officer responded at scene.
INC001007,Battery,Northwest,MAPLEWOOD,IL,805 Main St,28.591418,-96.657932,2020-03-20,OFF0131,Nancy,Wilson,3785.0,SUS00283,Linda,White,53.0,Female,Asian,VIC00416,Mary,Moore,49.0,Female,973-506-8512,Hands/Feet,Medium,Under Investigation,Dismissed,0.0,20355.89,True,Tidak ada catatan tambahan.
INC004187,Homicide,Midtown,RIVERSIDE,TX,8772 Sunset Blvd,28.739669,-111.97573,2019-01-02,OFF0119,Charles,White,1619.0,SUS00521,Barbara,Scott,22.0,Male,Other,VIC00273,Anthony,Moore,61.0,Male,7963293978,Hands/Feet,Critical,Open,Dismissed,4.0,19852.15,False,Tidak ada catatan tambahan.
INC001508,Trespassing,North,CENTERVILLE,PA,6240 Sunset Blvd,37.136171,-104.343725,2019-09-08,OFF0075,Chris,Walker,4132.0,SUS00747,Ashley,Scott,44.0,Female,Other,VIC00225,Matthew,Williams,19.0,Female,Tidak Tersedia,Knife,Critical,Closed,No Arrest,0.0,10230.36,False,Incident at 6240 Sunset Blvd. Officer responded at scene.
INC000349,Vandalism,South,OAKDALE,OH,417 Elm Blvd,46.449214,-121.674607,2018-05-03,OFF0011,Robert,Torres,6027.0,SUS00382,Charles,Walker,71.0,Male,Black,VIC00982,Chris,Flores,24.0,Male,533-989-6199,Blunt Object,Critical,Open,Arrest Made,2.0,24026.46,True,Incident at 417 Elm Blvd. Officer responded at scene.
INC004263,Drug Offense,South,OAKDALE,FL,5834 Maple Dr,46.416091,-116.956406,,OFF0021,Jessica,Johnson,7062.0,SUS00584,Susan,Miller,31.0,Male,Other,VIC00093,David,Moore,10.0,Other,205-379-9548,Pistol,High,Closed,No Arrest,4.0,24725.4,False,Incident at 5834 Maple Dr. Officer responded at scene.
INC003505,Domestic Violence,Northwest,LAKEWOOD,CA,6561 Washington Ave,32.232308,-120.185135,2019-05-07,OFF0029,Mary,Hill,9746.0,SUS00629,Robert,Allen,31.0,Unknown,White,VIC00007,Ashley,Thomas,50.0,Other,Tidak Tersedia,Hands/Feet,High,Closed,Dismissed,3.0,5750.91,False,Incident at 6561 Washington Ave. Officer responded at scene.
INC003230,Fraud,North,HILLCREST,IL,2315 Cedar Lane,42.783525,-94.6682905,2018-08-31,OFF0008,John,Walker,,SUS00343,Karen,Davis,30.0,Female,Hispanic,VIC00022,James,Moore,71.0,Male,930-921-1651,Unarmed,Medium,Under Investigation,No Arrest,0.0,24725.4,False,Tidak ada catatan tambahan.
INC004699,Assault & Battery,North,FAIRVIEW,CA,3695 Elm Blvd,32.089279,98.7231,2022-11-20,OFF0062,Ashley,Wright,4748.0,SUS00691,John,Moore,69.0,Unknown,White,VIC00674,Michael,Hill,64.0,Male,654-460-3211,Bat,Low,Closed,Warning Issued,1.0,45871.42,False,Incident at 3695 Elm Blvd. Officer responded at scene.
INC004485,Arson,Midtown,MAPLEWOOD,GA,7090 Main St,37.630897,-96.372721,2022-09-07,OFF0137,Michelle,Williams,4625.0,SUS00195,Mark,Wilson,52.0,Unknown,Unknown,VIC00265,Michelle,White,39.0,Unknown,271-794-9923,Blunt Object,Medium,Closed,Arrest Made,1.0,2194.3,False,Incident at 7090 Main St. Officer responded at scene.
INC003332,Robbery,North,FAIRVIEW,AZ,996 Cedar Lane,47.739784,-115.949575,,OFF0069,Karen,Jackson,7862.0,Unidentified,Unidentified,Unidentified,46.0,Unknown,Unknown,VIC00803,Joseph,Miller,73.0,Female,8696035356,Knife,High,Pending,Warning Issued,0.0,24725.4,True,Tidak ada catatan tambahan.
INC000007,Vandalism,Southeast,MAPLEWOOD,NC,8667 Main St,40.360854,-93.160681,2023-08-24,OFF0027,Mark,Jones,5333.0,SUS00119,Emily,Thompson,46.0,Female,Other,VIC00620,David,Miller,43.0,Female,700-357-1832,Blunt Object,Medium,Open,Belum Ada Resolusi,0.0,177.28,True,Incident at 8667 Main St. Officer responded at scene.
INC002811,Domestic Violence,South,HILLCREST,GA,6773 Park Rd,25.330635,-100.819598,2024-12-27,OFF0019,Emily,Scott,3801.0,SUS00296,Chris,Thompson,63.0,Male,Asian,VIC00684,Donna,Garcia,50.0,Unknown,338-642-6725,Blunt Object,Medium,Closed,Warning Issued,5.0,3668.05,False,Incident at 6773 Park Rd. Officer responded at scene.
INC003322,Kidnapping,South,HILLCREST,GA,4802 Park Rd,45.992058,-94.053653,2021-09-13,OFF0004,Barbara,Martin,4939.0,SUS00669,Barbara,Harris,62.0,Male,Hispanic,VIC00171,Richard,Jackson,64.0,Male,519-165-5654,Firearm,Critical,Closed,Warning Issued,1.0,24691.79,False,Incident at 4802 Park Rd. Officer responded at scene.
INC001604,Battery,East,OAKDALE,NY,2112 Cedar Lane,39.36124,-80.513118,2022-09-07,OFF0127,Mark,Scott,9267.0,SUS00246,Matthew,Johnson,60.0,Unknown,White,VIC00918,Thomas,Moore,57.0,Unknown,567-850-9918,Firearm,Medium,Under Investigation,No Arrest,2.0,24725.4,False,Tidak ada catatan tambahan.
INC003351,Robbery,North,OAKDALE,FL,1522 Elm Blvd,32.210113,-110.725031,2022-12-10,OFF0060,Emily,Johnson,,SUS00194,David,Jones,37.0,Male,Black,VIC00421,Emily,Martin,14.0,Female,533-103-5025,Rifle,Medium,Closed,Arrest Made,3.0,2887.87,True,Incident at 1522 Elm Blvd. Officer responded at scene.
INC002585,Robbery,East,FAIRVIEW,FL,6394 Lincoln St,37.033398,-90.682415,2024-03-22,OFF0018,Anthony,Green,7005.0,SUS00622,Jennifer,Davis,43.0,Male,Asian,VIC00169,Jessica,Wilson,21.0,Female,435-472-7186,Rifle,Critical,Open,Belum Ada Resolusi,1.0,15653.12,False,Incident at 6394 Lincoln St. Officer responded at scene.
INC000508,Kidnapping,South,MAPLEWOOD,NC,7540 Oak Ave,39.269703,-98.522113,2023-09-20,OFF0007,Jessica,Hall,4673.0,SUS00224,Nancy,Brown,17.0,Female,Black,VIC00111,Donna,Scott,83.0,Male,316-510-5045,Hands/Feet,Low,Closed,Arrest Made,0.0,24725.4,False,Incident at 7540 Oak Ave. Officer responded at scene.
INC92838,Online Fraud,West,HILLCREST,TX,6499 Park Rd,30.614001,-77.699633,2020-06-30,OFF0100,Mary,Brown,8685.0,SUS00162,Mark,Jones,47.0,Male,White,VIC00242,Daniel,Flores,61.0,Female,(823) -15-0-9447,Gun,Medium,Closed,Warning Issued,2.0,28548.16,False,Tidak ada catatan tambahan.
INC000289,Sexual Assault,Southeast,OAKDALE,FL,7985 Main St,33.127496,-116.487402,2020-10-01,OFF0123,Nancy,Moore,3317.0,SUS00241,Sarah,Torres,28.0,Female,Hispanic,VIC00014,Chris,Garcia,53.0,Unknown,(518) -80-0-8028,Hands/Feet,Critical,Under Investigation,Dismissed,2.0,17054.86,False,Incident at 7985 Main St. Officer responded at scene.
INC001212,Sexual Assault,West,LAKEWOOD,OH,3624 Maple Dr,25.604103,-72.229973,2019-07-20,OFF0115,Carol,White,,SUS00667,Charles,Smith,46.0,Male,Asian,VIC00261,Patricia,Davis,71.0,Male,547-640-9095,Unarmed,Low,Closed,Warning Issued,1.0,9121.3,False,Incident at 3624 Maple Dr. Officer responded at scene.
INC000136,Arson,Northeast,SPRINGFIELD,FL,8490 Cedar Lane,33.579326,-96.785251,2020-11-23,OFF0042,Patricia,Miller,3532.0,SUS00516,Michael,Torres,72.0,Female,Unknown,VIC00707,Thomas,Hill,78.0,Unknown,7648192867,Unknown,Critical,Closed,No Arrest,1.0,46170.49,False,Incident at 8490 Cedar Lane. Officer responded at scene.
INC003283,Vandalism,West,OAKDALE,CA,9734 Sunset Blvd,36.549199,-115.982264,2024-09-14,OFF0029,David,Jones,6503.0,SUS00538,Anthony,Smith,69.0,Female,Unknown,VIC00244,William,Harris,54.0,Female,716-178-3746,Hands/Feet,Medium,Pending,Dismissed,3.0,44522.51,False,Incident at 9734 Sunset Blvd. Officer responded at scene.
INC002506,Arson,North,RIVERSIDE,NY,7904 Main St,37.881039,-96.482534,2024-09-01,OFF0148,Chris,Torres,9498.0,SUS00073,Carol,Nguyen,74.0,Male,Unknown,VIC00935,Barbara,Jones,45.0,Female,Tidak Tersedia,Blunt Object,Low,Open,Dismissed,4.0,44996.71,False,Incident at 7904 Main St. Officer responded at scene.
INC001568,Domestic Violence,South,MAPLEWOOD,AZ,8703 River Rd,29.337031,-85.663569,2023-02-11,OFF0069,Linda,Smith,2244.0,Unidentified,Unidentified,Unidentified,46.0,Unknown,Unknown,VIC00619,David,Davis,50.0,Female,402-224-9264,Unarmed,Medium,Open,Belum Ada Resolusi,5.0,17334.2,True,Incident at 8703 River Rd. Officer responded at scene.
INC002119,Assault,Northwest,SPRINGFIELD,IL,7309 Lincoln St,41.207242,-112.064176,2018-03-07,OFF0005,Michelle,Jones,5601.0,SUS00160,Donna,Scott,59.0,Male,Black,VIC00252,Richard,Williams,76.0,Female,6715461171,Bat,Critical,Under Investigation,Belum Ada Resolusi,1.0,24725.4,False,Tidak ada catatan tambahan.
INC003699,Kidnapping,South,FAIRVIEW,AZ,2942 Sunset Blvd,39.277112,-107.478454,2024-10-19,OFF0119,Sarah,Flores,1752.0,SUS00104,Emily,Green,20.0,Unknown,Unknown,VIC00881,Thomas,Johnson,50.0,Female,810-422-3787,Gun,Low,Under Investigation,No Arrest,2.0,17532.82,True,Tidak ada catatan tambahan.
INC002614,Arson,North,HILLCREST,FL,5088 Maple Dr,40.260706,-94.26798,2019-06-12,OFF0102,Thomas,Wilson,9700.0,SUS00002,Ashley,Davis,37.0,Unknown,Unknown,VIC00089,Patricia,Flores,24.0,Male,923-305-3697,Unarmed,Medium,Closed,Warning Issued,4.0,9051.39,False,Tidak ada catatan tambahan.
INC003997,Fraud,East,SPRINGFIELD,IL,5204 Lincoln St,30.558641,-92.120006,2019-02-27,OFF0079,Karen,Scott,9014.0,SUS00071,Chris,Hill,19.0,Male,Black,VIC00764,Chris,Allen,25.0,Unknown,457-728-5370,Knife,Medium,Pending,Belum Ada Resolusi,1.0,39048.59,False,Incident at 5204 Lincoln St. Officer responded at scene.
INC001859,Vandalism,Southeast,SPRINGFIELD,AZ,1696 Oak Ave,26.338162,-113.841932,2024-03-30,OFF0038,Ashley,Lee,7396.0,SUS00352,Linda,Thompson,46.0,Male,Unknown,VIC00201,John,Torres,67.0,Unknown,(991) -80-0-3548,Firearm,Medium,Open,Belum Ada Resolusi,2.0,47091.45,True,Incident at 1696 Oak Ave. Officer responded at scene.
INC004941,DUI,Northeast,HILLCREST,FL,8620 Cedar Lane,31.396081,-119.370925,2024-08-25,OFF0062,David,Williams,3086.0,SUS00744,Richard,Hall,60.0,Male,Black,VIC00160,Emily,Allen,64.0,Male,242-819-8445,Firearm,Medium,Closed,No Arrest,4.0,9890.8,False,Incident at 8620 Cedar Lane. Officer responded at scene.
INC001296,DUI,Southwest,FAIRVIEW,AZ,1558 Park Rd,43.702872,-88.9759,2023-03-16,OFF0091,Joseph,Smith,1744.0,SUS00109,Barbara,Anderson,19.0,Unknown,Hispanic,VIC00173,Mark,Walker,17.0,Other,426-631-8292,Knife,Low,Pending,Dismissed,0.0,45110.15,False,Incident at 1558 Park Rd. Officer responded at scene.
INC004224,Kidnapping,Southwest,RIVERSIDE,NY,3206 Elm Blvd,40.474609,-118.643093,2021-10-08,OFF0020,Linda,White,1371.0,SUS00249,Charles,Jones,19.0,Female,Black,VIC00603,Ashley,Moore,62.0,Female,661-466-5758,Unknown,High,Closed,Arrest Made,4.0,3159.81,False,Incident at 3206 Elm Blvd. Officer responded at scene.
INC004736,Fraud,East,LAKEWOOD,FL,2443 Cedar Lane,30.898463,-80.96045,2023-04-15,OFF0138,Anthony,Hall,6357.0,SUS00158,Sarah,Nguyen,27.0,Female,Other,VIC00190,James,Thomas,60.0,Female,(988) -94-3-9948,Gun,Medium,Under Investigation,No Arrest,2.0,9499.25,False,Tidak ada catatan tambahan.
INC000665,Drug Offense,Central,CENTERVILLE,PA,2768 Elm Blvd,27.372758,-103.671577,2024-06-17,OFF0103,Linda,Green,8237.0,SUS00303,Ashley,Jackson,46.0,Unknown,Unknown,VIC00264,Carol,Lee,46.0,Male,Tidak Tersedia,Pistol,Medium,Closed,Belum Ada Resolusi,3.0,18114.69,False,Incident at 2768 Elm Blvd. Officer responded at scene.
INC004802,Burglary,Northeast,MAPLEWOOD,PA,7591 Lincoln St,27.536555,-94.6682905,2023-01-01,OFF0095,Mary,White,6315.0,SUS00231,Joseph,Johnson,45.0,Female,Asian,VIC00488,Mark,Nguyen,50.0,Male,493-629-2061,Hands/Feet,Low,Closed,Arrest Made,4.0,24725.4,False,Incident at 7591 Lincoln St. Officer responded at scene.
INC004237,Online Fraud,Central,FAIRVIEW,FL,2407 Main St,36.549199,-82.151547,2021-12-11,OFF0124,William,Brown,9323.0,SUS00636,Emily,Lee,41.0,Female,White,VIC00699,Charles,Williams,79.0,Other,828-286-3036,Knife,High,Open,Dismissed,4.0,8115.74,False,Tidak ada catatan tambahan.
INC004960,Assault & Battery,North,CENTERVILLE,CA,8099 Cedar Lane,38.619543,-115.198658,,OFF0032,Emily,Jones,5194.0,Unidentified,Unidentified,Unidentified,46.0,Unknown,Unknown,VIC00995,William,Scott,61.0,Male,233-140-7314,Firearm,Low,Closed,Dismissed,1.0,31933.47,True,Incident at 8099 Cedar Lane. Officer responded at scene.
INC004981,Domestic Violence,Midtown,CENTERVILLE,NY,1880 Main St,38.654433,-85.045204,2022-04-08,OFF0058,Sarah,Taylor,2824.0,SUS00432,Patricia,Nguyen,19.0,Female,Unknown,VIC00224,Richard,Jones,63.0,Male,678-234-7368,Hands/Feet,Critical,Under Investigation,Arrest Made,1.0,43695.61,False,Incident at 1880 Main St. Officer responded at scene.
INC001969,Cybercrime,Northeast,CENTERVILLE,FL,2166 Park Rd,45.661603,-111.999621,2024-06-02,OFF0134,David,Lee,4664.0,SUS00562,Karen,Harris,17.0,Male,Black,VIC00498,Mary,Garcia,12.0,Male,463-554-3865,Blunt Object,Critical,Closed,Warning Issued,1.0,24725.4,True,Tidak ada catatan tambahan.
INC002698,Vandalism,West,CENTERVILLE,TX,7895 River Rd,25.474932,-96.657492,2023-09-02,OFF0146,Daniel,Miller,6894.0,SUS00107,John,Hill,46.0,Female,Hispanic,VIC00692,John,Williams,75.0,Male,923-784-6232,Hands/Feet,Low,Closed,No Arrest,1.0,7843.34,False,Incident at 7895 River Rd. Officer responded at scene.
INC001854,Cybercrime,South,RIVERSIDE,IL,9413 Oak Ave,45.335682,-91.546996,2022-09-27,OFF0004,John,Anderson,6345.0,Unidentified,Unidentified,Unidentified,46.0,Unknown,Unknown,VIC00073,Karen,Scott,44.0,Unknown,352-468-4025,Unknown,Low,Open,Arrest Made,0.0,24267.32,False,Incident at 9413 Oak Ave. Officer responded at scene.
INC003740,Fraud,North,CENTERVILLE,NC,4043 Elm Blvd,43.931305,-90.253466,2021-08-20,OFF0015,Nancy,Taylor,6955.0,SUS00589,Jessica,Lee,46.0,Unknown,Unknown,VIC00273,John,Moore,53.0,Female,Tidak Tersedia,Rifle,Medium,Closed,Arrest Made,0.0,3788.31,True,Incident at 4043 Elm Blvd. Officer responded at scene.
INC004504,Arson,South,CENTERVILLE,GA,4060 River Rd,36.240354,-99.377944,2023-04-24,OFF0129,Thomas,Thompson,8037.0,SUS00054,Donna,Davis,19.0,Unknown,Unknown,VIC00450,John,Brown,70.0,Male,Tidak Tersedia,Firearm,Critical,Open,Warning Issued,3.0,49640.6,True,Incident at 4060 River Rd. Officer responded at scene.
INC000506,Robbery,Southwest,LAKEWOOD,IL,1692 Maple Dr,36.549199,-113.85398,2021-11-22,OFF0108,Michael,Wright,9962.0,SUS00230,Michael,Hall,33.0,Female,Asian,VIC00337,Jessica,Davis,83.0,Male,622-903-2659,Bat,Low,Under Investigation,Warning Issued,2.0,28275.34,False,Incident at 1692 Maple Dr. Officer responded at scene.
INC000750,Assault,Northwest,HILLCREST,OH,3958 Elm Blvd,42.399291,-96.573916,2023-05-11,OFF0057,Sarah,Jackson,6809.0,SUS00352,Richard,Williams,46.0,Other,Hispanic,VIC00366,Linda,Taylor,51.0,Female,770-209-5720,Unknown,Medium,Under Investigation,No Arrest,2.0,24725.4,False,Incident at 3958 Elm Blvd. Officer responded at scene.
INC003937,Arson,Central,CENTERVILLE,NY,6587 Maple Dr,40.825497,-94.877033,2020-08-21,OFF0089,Karen,Torres,8701.0,SUS00357,Karen,Thompson,46.0,Male,Unknown,VIC00072,Patricia,Miller,13.0,Male,624-680-6977,Knife,Medium,Open,Warning Issued,3.0,45501.28,True,Incident at 6587 Maple Dr. Officer responded at scene.
INC002643,Assault,Northwest,MAPLEWOOD,FL,7784 Main St,39.671531,-104.481371,2018-11-08,OFF0013,Ashley,Thompson,7462.0,SUS00706,Sarah,Wright,20.0,Male,Asian,VIC00665,David,Scott,29.0,Female,4686764836,Blunt Object,Medium,Open,No Arrest,0.0,24268.37,True,Tidak ada catatan tambahan.
INC000571,Fraud,Southwest,MAPLEWOOD,GA,470 Elm Blvd,43.199783,-78.748816,2020-03-25,OFF0004,Jessica,Torres,6875.0,SUS00308,William,White,66.0,Female,Unknown,VIC00622,Mary,Allen,84.0,Male,463-991-2366,Pistol,High,Open,Belum Ada Resolusi,1.0,1763.86,True,Incident at 470 Elm Blvd. Officer responded at scene.
INC002189,Robbery,Southeast,SPRINGFIELD,GA,8190 Sunset Blvd,44.619237,-85.971192,2021-06-09,OFF0019,Ashley,Martin,5472.0,SUS00789,Barbara,Nguyen,36.0,Male,Black,VIC00504,Matthew,Garcia,82.0,Female,747-596-8276,Unknown,Critical,Closed,Dismissed,5.0,44580.01,True,Incident at 8190 Sunset Blvd. Officer responded at scene.
INC004415,Theft/Larceny,East,CENTERVILLE,CA,6637 Main St,34.622245,-115.257092,2024-05-18,OFF0051,Linda,Taylor,6755.0,SUS00654,Susan,Young,41.0,Female,Other,Unidentified,Unidentified,Unidentified,50.0,Unknown,Tidak Tersedia,Bat,Low,Pending,Arrest Made,4.0,47494.81,True,Incident at 6637 Main St. Officer responded at scene.
INC003693,Cybercrime,Southeast,RIVERSIDE,CA,2965 Washington Ave,26.67122,-101.847864,,OFF0122,Sarah,Anderson,5319.0,SUS00521,David,Hall,22.0,Male,Hispanic,VIC00293,Karen,Smith,28.0,Unknown,2689829512,Blunt Object,Medium,Open,Warning Issued,3.0,46180.4,False,Incident at 2965 Washington Ave. Officer responded at scene.
INC002384,Assault,North,OAKDALE,IL,7989 Elm Blvd,47.203918,-120.732388,2018-02-02,OFF0124,Nancy,Taylor,6569.0,SUS00636,William,Torres,46.0,Female,Hispanic,VIC00224,Donna,Hill,33.0,Female,821-886-3018,Bat,Medium,Under Investigation,Arrest Made,0.0,36766.47,True,Incident at 7989 Elm Blvd. Officer responded at scene.
INC003218,Vandalism,East,RIVERSIDE,IL,5876 Oak Ave,32.535346,-89.656942,2019-09-12,OFF0001,Richard,Brown,6768.0,SUS00514,David,Johnson,34.0,Other,Unknown,VIC00475,Carol,Scott,58.0,Male,802-274-5009,Unknown,Low,Under Investigation,Belum Ada Resolusi,2.0,47129.38,False,Tidak ada catatan tambahan.
INC004374,Drug Offense,Midtown,OAKDALE,NY,9575 Oak Ave,28.432642,-83.733837,2023-11-04,OFF0141,Emily,Garcia,6253.0,SUS00064,Chris,Green,63.0,Unknown,White,VIC00499,John,Davis,80.0,Female,2643027766,Knife,Medium,Under Investigation,No Arrest,2.0,20902.88,False,Tidak ada catatan tambahan.
INC003723,Trespassing,Midtown,SPRINGFIELD,NY,7189 Main St,42.680394,-120.204601,2021-08-31,OFF0079,Susan,Taylor,9257.0,SUS00639,Nancy,Young,40.0,Other,Unknown,VIC00184,Matthew,Davis,68.0,Unknown,417-707-8579,Unknown,High,Open,Warning Issued,3.0,41180.21,False,Incident at 7189 Main St. Officer responded at scene.
INC001026,Arson,Midtown,LAKEWOOD,CA,9627 Elm Blvd,43.927286,-117.421879,2023-12-15,OFF0054,Nancy,Smith,1071.0,SUS00184,Susan,Johnson,19.0,Male,Unknown,VIC00096,William,Flores,67.0,Other,831-685-1898,Rifle,Medium,Closed,Warning Issued,1.0,24725.4,False,Incident at 9627 Elm Blvd. Officer responded at scene.
INC002691,Sexual Assault,East,SPRINGFIELD,NC,8078 Elm Blvd,36.549199,-113.175035,2018-06-08,OFF0131,Barbara,Jones,1719.0,SUS00325,Richard,Smith,32.0,Unknown,Asian,VIC00201,Jessica,Flores,22.0,Female,306-918-5143,Knife,Critical,Closed,No Arrest,1.0,3814.41,False,Incident at 8078 Elm Blvd. Officer responded at scene.
INC000371,Domestic Violence,Northwest,LAKEWOOD,TX,7779 Maple Dr,41.426986,-87.937151,2018-07-08,OFF0018,Nancy,Torres,7341.0,SUS00253,William,Taylor,60.0,Unknown,Asian,VIC00034,Donna,Davis,51.0,Unknown,758-615-3372,Hands/Feet,Critical,Pending,Arrest Made,1.0,24725.4,True,Tidak ada catatan tambahan.
INC002212,Drug Offense,Southeast,FAIRVIEW,FL,6105 Elm Blvd,44.414325,-88.09258,2020-11-25,OFF0111,James,Martin,9392.0,SUS00302,Ashley,Smith,46.0,Unknown,Black,VIC00113,Richard,Miller,50.0,Female,964-487-2649,Blunt Object,Medium,Closed,Arrest Made,4.0,24725.4,False,Tidak ada catatan tambahan.
INC002690,Drug Offense,North,RIVERSIDE,TX,6096 Main St,30.464024,-95.908507,2022-05-03,OFF0079,Richard,Flores,9479.0,SUS00269,Karen,Scott,22.0,Female,White,Unidentified,Unidentified,Unidentified,50.0,Unknown,Tidak Tersedia,Knife,Critical,Closed,No Arrest,0.0,2858.55,False,Incident at 6096 Main St. Officer responded at scene.
INC001179,Theft/Larceny,East,CENTERVILLE,FL,2156 Park Rd,41.118177,-84.551212,2022-06-14,OFF0113,James,Martin,7721.0,SUS00709,Anthony,Moore,63.0,Unknown,Other,VIC00359,Joseph,Anderson,15.0,Female,376-683-1333,Knife,Medium,Closed,Arrest Made,2.0,35022.73,False,Incident at 2156 Park Rd. Officer responded at scene.
INC002123,Burglary,East,CENTERVILLE,NY,6120 Maple Dr,34.037093,-115.371825,,OFF0033,Charles,Wilson,5624.0,SUS00380,Michael,Walker,19.0,Unknown,Asian,VIC00830,Ashley,Walker,77.0,Male,516-873-8884,Knife,Low,Closed,No Arrest,5.0,24758.65,True,Incident at 6120 Maple Dr. Officer responded at scene.
INC000443,Theft/Larceny,South,FAIRVIEW,IL,3213 Cedar Lane,26.89202,-84.237216,,OFF0008,Patricia,Allen,7577.0,SUS00053,Emily,Martin,42.0,Male,Asian,VIC00509,Daniel,Wright,74.0,Female,(254) -15-9-4319,Firearm,Low,Closed,Dismissed,0.0,29733.73,True,Incident at 3213 Cedar Lane. Officer responded at scene.
