incident_id,crime_type,district,city,state,address,latitude,longitude,incident_datetime,officer_id,officer_first_name,officer_last_name,badge_number,suspect_id,suspect_first_name,suspect_last_name,suspect_age,suspect_gender,suspect_race,victim_id,victim_first_name,victim_last_name,victim_age,victim_gender,victim_phone,weapon_used,severity,case_status,resolution,num_arrests,property_loss_usd,reported_online,notes,badge_number_diketahui,tahun_kejadian,bulan_kejadian,akhir_pekan,selisih_usia_tersangka_korban,skor_keparahan,kerugian_per_penangkapan
INC004839,Drug Offense,North,Springfield,TX,9032 Maple Dr,29.345226,-94.6682905,2019-05-16,OFF0024,James,Thompson,6471,SUS00790,Robert,Allen,40.0,Female,Asian,VIC00320,Daniel,Harris,20.0,Female,2539772173,Unknown,Critical,Pending,Arrest Made,4.0,34979.82,False,Incident at 9032 Maple Dr. Officer responded at scene.,True,2019.0,5.0,False,20.0,4,6995.96
INC003907,Drug Offense,West,Hillcrest,AZ,1061 Elm Blvd,38.591885,-87.254675,2024-02-26,OFF0001,Jennifer,Johnson,8901,SUS00195,Sarah,Miller,46.0,Male,Other,VIC00407,David,Lee,11.0,Male,4699202621,Blunt Object,Critical,Closed,Warning Issued,4.0,26524.2,False,Incident at 1061 Elm Blvd. Officer responded at scene.,True,2024.0,2.0,False,35.0,4,5304.84
INC002573,Kidnapping,Northwest,Oakdale,AZ,1079 Elm Blvd,36.586232,74.8768,2021-05-16,OFF0023,James,Hill,8059,SUS00036,Richard,Jones,73.0,Male,Black,VIC00614,Susan,Brown,33.0,Unknown,5045455691,Unknown,High,Pending,Warning Issued,0.0,33418.6,False,Incident at 1079 Elm Blvd. Officer responded at scene.,True,2021.0,5.0,True,40.0,3,33418.6
INC004195,Burglary,East,Lakewood,IL,2436 Elm Blvd,25.683895,-70.870739,2018-02-03,OFF0043,Karen,Nguyen,8469,SUS00064,Emily,Flores,46.0,Male,Black,VIC00950,Nancy,Martin,54.0,Female,3988577290,Pistol,Low,Closed,No Resolution Yet,5.0,28076.22,True,Incident at 2436 Elm Blvd. Officer responded at scene.,True,2018.0,2.0,True,8.0,1,4679.37
INC001946,Breaking & Entering,South,Fairview,AZ,2914 River Rd,35.281357,-99.702901,2022-05-25,OFF0123,Matthew,Nguyen,9999,SUS00476,Mary,Taylor,53.0,Female,Unknown,VIC00139,Charles,Torres,73.0,Female,3416123365,Hands/Feet,Medium,Pending,No Arrest,1.0,17347.42,False,Incident at 2914 River Rd. Officer responded at scene.,True,2022.0,5.0,False,20.0,2,8673.71
INC001772,Kidnapping,Southeast,Centerville,FL,4295 Washington Ave,37.47476,-112.089918,2023-09-05,OFF0038,Jennifer,Brown,7693,SUS00591,Linda,Davis,46.0,Male,Unknown,VIC00983,Michelle,Miller,61.0,Female,4723083813,Bat,Critical,Closed,Arrest Made,2.0,24725.4,True,Incident at 4295 Washington Ave. Officer responded at scene.,True,2023.0,9.0,False,15.0,4,8241.8
INC003376,Drug Offense,Southwest,Fairview,NY,4881 Washington Ave,27.764458,62.3337,,OFF0113,Robert,Garcia,1549,SUS00250,Donna,Jackson,32.0,Female,Hispanic,VIC00762,Michelle,Flores,84.0,Male,4236177281,Blunt Object,Medium,Closed,Arrest Made,0.0,35335.02,False,Incident at 4881 Washington Ave. Officer responded at scene.,True,,,False,52.0,2,35335.02
INC003147,Domestic Violence,Northwest,Riverside,FL,7184 Washington Ave,37.923551,-103.859864,,OFF0026,William,Flores,2598,SUS00253,Ashley,Taylor,33.0,Male,Unknown,VIC00702,Joseph,Johnson,10.0,Unknown,4159899049,Firearm,Medium,Pending,Warning Issued,5.0,23405.73,False,Incident at 7184 Washington Ave. Officer responded at scene.,True,,,False,23.0,2,3900.96
INC001400,Homicide,Northwest,Hillcrest,PA,3417 Lincoln St,27.735745,69.0516,2018-11-14,OFF0055,Donna,Martin,9933,Unidentified,Unidentified,Unidentified,46.0,Unknown,Unknown,VIC00583,Joseph,Thompson,76.0,Other,3777884418,Blunt Object,Medium,Pending,Arrest Made,4.0,24725.4,False,Incident at 3417 Lincoln St. Officer responded at scene.,True,2018.0,11.0,False,30.0,2,4945.08
INC004823,Hacking,Midtown,Lakewood,NY,5407 Park Rd,36.176375,-87.262558,2024-12-11,OFF0097,Daniel,Young,5993,SUS00327,Ashley,Davis,72.0,Male,Black,VIC00889,Joseph,Davis,23.0,Female,3864363024,Knife,Medium,Under Investigation,Arrest Made,5.0,23846.32,True,Tidak ada catatan tambahan.,True,2024.0,12.0,False,49.0,2,3974.39
INC000195,Kidnapping,West,Oakdale,TX,1743 Elm Blvd,39.479848,-90.704573,2018-05-08,OFF0049,Michael,Allen,8303,Unidentified,Unidentified,Unidentified,46.0,Unknown,Unknown,VIC00560,Barbara,Wright,70.0,Male,4066463517,Knife,High,Pending,No Arrest,4.0,24725.4,True,Incident at 1743 Elm Blvd. Officer responded at scene.,True,2018.0,5.0,False,24.0,3,4945.08
INC003904,Sexual Assault,South,Hillcrest,TX,758 River Rd,37.375365,-94.6682905,2018-04-22,OFF0138,Charles,Johnson,8219,SUS00530,Robert,Walker,53.0,Unknown,Unknown,VIC00665,Barbara,Martin,73.0,Male,,Firearm,Medium,Pending,Arrest Made,1.0,37441.99,False,Incident at 758 River Rd. Officer responded at scene.,True,2018.0,4.0,True,20.0,2,18721.0
INC001164,Robbery,South,Oakdale,IL,8309 Park Rd,32.446164,-100.434638,2024-04-13,OFF0143,Mark,White,6562,SUS00198,Matthew,Martin,31.0,Female,Asian,VIC00244,Charles,Jones,24.0,Male,3539407798,Hands/Feet,Medium,Under Investigation,Warning Issued,0.0,24725.4,False,Incident at 8309 Park Rd. Officer responded at scene.,True,2024.0,4.0,True,7.0,2,24725.4
INC001224,Cybercrime,South,Centerville,GA,9494 Maple Dr,41.418138,-94.823569,2022-12-10,OFF0054,Chris,Walker,3411,Unidentified,Unidentified,Unidentified,46.0,Unknown,Unknown,Unidentified,Unidentified,Unidentified,50.0,Unknown,,Blunt Object,Critical,Open,Warning Issued,1.0,11483.69,True,Incident at 9494 Maple Dr. Officer responded at scene.,True,2022.0,12.0,True,4.0,4,5741.84
INC001387,Arson,South,Maplewood,TX,5268 Maple Dr,35.906517,-76.916847,2024-04-25,OFF0035,Patricia,Hall,5063,SUS00067,Nancy,Williams,46.0,Unknown,Black,VIC00539,Donna,Young,16.0,Other,7132638392,Unknown,Critical,Closed,Warning Issued,1.0,38714.68,False,Incident at 5268 Maple Dr. Officer responded at scene.,True,2024.0,4.0,False,30.0,4,19357.34
INC001039,DUI,South,Maplewood,NC,5788 Sunset Blvd,27.562413,-82.538005,2024-10-25,OFF0075,Robert,Hall,6582,SUS00638,James,Allen,65.0,Female,Unknown,VIC00191,Jennifer,Jones,50.0,Male,2996101716,Hands/Feet,Medium,Under Investigation,No Resolution Yet,1.0,42592.46,False,Incident at 5788 Sunset Blvd. Officer responded at scene.,True,2024.0,10.0,False,15.0,2,21296.23
INC000877,Burglary,Northwest,Oakdale,TX,239 Washington Ave,37.413492,-114.266462,2022-03-06,OFF0010,Donna,Williams,7609,SUS00665,Mary,Wright,56.0,Female,Unknown,VIC00247,Linda,Flores,57.0,Male,8334602730,Pistol,Medium,Open,Warning Issued,3.0,37663.85,True,Incident at 239 Washington Ave. Officer responded at scene.,True,2022.0,3.0,True,1.0,2,9415.96
INC000915,Theft/Larceny,Northwest,Springfield,FL,3500 Elm Blvd,25.050384,-102.484282,2020-12-17,OFF0027,Nancy,Martin,9971,Unidentified,Unidentified,Unidentified,46.0,Unknown,Unknown,Unidentified,Unidentified,Unidentified,50.0,Unknown,,Hands/Feet,High,Closed,Arrest Made,0.0,22821.87,False,Tidak ada catatan tambahan.,True,2020.0,12.0,False,4.0,3,22821.87
INC004036,Drug Offense,West,Maplewood,TX,9129 Sunset Blvd,41.878171,-70.215687,2024-09-11,OFF0076,Susan,Miller,5707,SUS00058,Daniel,Williams,70.0,Male,White,VIC00537,Mary,Wright,18.0,Unknown,,Unknown,Medium,Under Investigation,No Resolution Yet,2.0,33852.31,True,Incident at 9129 Sunset Blvd. Officer responded at scene.,True,2024.0,9.0,False,52.0,2,11284.1
INC003718,Homicide,North,Springfield,CA,9127 River Rd,30.51677,-88.899776,2019-03-31,OFF0015,Susan,Jones,1348,SUS00609,William,Thompson,32.0,Male,Black,VIC00630,Daniel,Scott,26.0,Male,5757595393,Knife,Medium,Open,Warning Issued,1.0,25129.21,False,Incident at 9127 River Rd. Officer responded at scene.,True,2019.0,3.0,True,6.0,2,12564.6
INC002158,Kidnapping,Southwest,Fairview,GA,9046 Maple Dr,34.850143,84.9576,2020-03-22,OFF0010,Joseph,Martin,9816,SUS00334,Ashley,Brown,59.0,Unknown,Asian,VIC00615,Patricia,Young,29.0,Unknown,4051809343,Unknown,High,Closed,Dismissed,0.0,9446.63,False,Incident at 9046 Maple Dr. Officer responded at scene.,True,2020.0,3.0,True,30.0,3,9446.63
INC002745,Burglary,South,Maplewood,CA,6014 Maple Dr,25.666906,-119.713339,2023-06-20,OFF0097,David,Jackson,2074,SUS00172,Carol,Anderson,63.0,Unknown,Asian,VIC00800,David,Wright,53.0,Female,8496719628,Blunt Object,Medium,Closed,Arrest Made,5.0,9801.53,True,Incident at 6014 Maple Dr. Officer responded at scene.,True,2023.0,6.0,False,10.0,2,1633.59
INC002701,Cybercrime,Central,Springfield,AZ,7802 Washington Ave,33.721222,-82.160393,2022-11-28,OFF0144,Michael,Miller,8761,Unidentified,Unidentified,Unidentified,46.0,Unknown,Unknown,VIC00428,Patricia,Taylor,12.0,Female,4378773888,Hands/Feet,Low,Pending,No Arrest,5.0,81.52,False,Incident at 7802 Washington Ave. Officer responded at scene.,True,2022.0,11.0,False,34.0,1,13.59
INC003154,Robbery,West,Lakewood,TX,6565 Main St,44.294798,-117.633095,2021-10-31,OFF0146,Donna,Thompson,2176,SUS00730,John,Miller,35.0,Female,White,VIC00238,Ashley,Flores,19.0,Female,4965838302,Unknown,Low,Under Investigation,Arrest Made,1.0,10465.51,True,Incident at 6565 Main St. Officer responded at scene.,True,2021.0,10.0,True,16.0,1,5232.76
INC001703,Sexual Assault,Southeast,Springfield,IL,8197 River Rd,36.549199,-79.690805,2018-11-01,OFF0141,Robert,Johnson,5606,Unidentified,Unidentified,Unidentified,46.0,Unknown,Unknown,VIC00781,Anthony,Jones,52.0,Male,6259694890,Firearm,Medium,Under Investigation,No Resolution Yet,5.0,32232.15,True,Incident at 8197 River Rd. Officer responded at scene.,True,2018.0,11.0,False,6.0,2,5372.02
INC001678,Assault,Central,Lakewood,OH,8355 Washington Ave,36.549199,-94.6682905,2020-06-25,OFF0101,James,Jones,3646,Unidentified,Unidentified,Unidentified,46.0,Unknown,Unknown,VIC00172,James,Brown,50.0,Unknown,7546146327,Pistol,High,Open,No Arrest,3.0,6984.98,True,Incident at 8355 Washington Ave. Officer responded at scene.,True,2020.0,6.0,False,4.0,3,1746.24
INC001117,Battery,East,Riverside,NC,469 Oak Ave,35.094261,-85.664708,2021-04-27,OFF0109,Anthony,Martin,7158,SUS00249,Robert,Brown,59.0,Female,White,VIC00806,Michael,Nguyen,54.0,Female,4568441835,Gun,Critical,Open,Arrest Made,5.0,22829.85,True,Incident at 469 Oak Ave. Officer responded at scene.,True,2021.0,4.0,False,5.0,4,3804.98
INC001053,Assault & Battery,North,Riverside,CA,8629 Maple Dr,43.088195,-79.839814,2018-05-08,OFF0002,Sarah,Johnson,1338,Unidentified,Unidentified,Unidentified,46.0,Unknown,Unknown,VIC00154,Robert,Wright,24.0,Other,9195054574,Knife,Medium,Closed,Arrest Made,0.0,46135.18,False,Incident at 8629 Maple Dr. Officer responded at scene.,True,2018.0,5.0,False,22.0,2,46135.18
INC002043,Trespassing,West,Maplewood,GA,6892 Park Rd,36.549199,-86.400569,2021-03-02,OFF0082,Mark,White,9076,SUS00764,Michael,Walker,44.0,Female,Hispanic,VIC00950,David,Green,47.0,Female,9327763710,Pistol,Low,Under Investigation,No Arrest,5.0,4018.84,False,Incident at 6892 Park Rd. Officer responded at scene.,True,2021.0,3.0,False,3.0,1,669.81
INC002634,Trespassing,North,Riverside,AZ,2893 Park Rd,25.970637,-109.728563,2018-12-31,OFF0138,Daniel,Green,1513,SUS00200,Patricia,Flores,46.0,Male,Asian,VIC00122,Nancy,Nguyen,50.0,Female,6223777338,Unknown,Critical,Pending,Arrest Made,5.0,5951.75,False,Incident at 2893 Park Rd. Officer responded at scene.,True,2018.0,12.0,False,4.0,4,991.96
INC002835,Robbery,East,Fairview,FL,5633 Main St,42.064783,-120.773968,2020-10-01,OFF0124,Nancy,Nguyen,3895,SUS00574,Patricia,Wright,25.0,Unknown,Hispanic,VIC00106,Robert,Hall,68.0,Male,,Pistol,Critical,Open,Arrest Made,0.0,16938.7,False,Incident at 5633 Main St. Officer responded at scene.,True,2020.0,10.0,False,43.0,4,16938.7
INC000390,Graffiti,North,Oakdale,PA,3217 Cedar Lane,38.907161,-112.194645,2019-11-30,OFF0146,Jessica,Anderson,1139,SUS00310,Richard,Garcia,44.0,Male,Hispanic,VIC00867,Robert,Jackson,25.0,Female,5022505189,Knife,Medium,Open,No Resolution Yet,2.0,45981.76,False,Incident at 3217 Cedar Lane. Officer responded at scene.,True,2019.0,11.0,True,19.0,2,15327.25
INC002227,Assault,North,Springfield,TX,7533 Cedar Lane,45.782052,-79.12809,2022-06-21,OFF0056,Jessica,Williams,3536,SUS00712,Patricia,Davis,23.0,Male,Unknown,VIC00294,Thomas,Johnson,50.0,Male,9617991042,Gun,High,Open,Dismissed,3.0,15345.4,False,Tidak ada catatan tambahan.,True,2022.0,6.0,False,27.0,3,3836.35
INC001929,Arson,Midtown,Hillcrest,OH,7939 Washington Ave,31.580525,-118.675253,,OFF0051,Thomas,Wilson,6127,SUS00091,Michael,Flores,66.0,Male,White,VIC00987,Robert,Lee,88.0,Male,,Firearm,Critical,Closed,No Resolution Yet,3.0,6710.21,False,Incident at 7939 Washington Ave. Officer responded at scene.,True,,,False,22.0,4,1677.55
INC002965,Fraud,Southeast,Lakewood,OH,1482 Sunset Blvd,36.549199,-76.110018,2022-07-12,OFF0110,Jennifer,Hall,0,SUS00699,James,Hall,48.0,Male,Black,VIC00306,Donna,Smith,88.0,Female,5473523807,Firearm,Critical,Under Investigation,Warning Issued,5.0,28117.02,False,Tidak ada catatan tambahan.,False,2022.0,7.0,False,40.0,4,4686.17
INC001453,Homicide,Central,Riverside,NC,335 Washington Ave,33.156477,-98.704249,2019-10-22,OFF0071,Richard,Lee,9448,SUS00726,Joseph,Taylor,58.0,Female,Unknown,VIC00486,David,Allen,46.0,Other,8812369079,Knife,Critical,Closed,Arrest Made,2.0,23781.03,False,Incident at 335 Washington Ave. Officer responded at scene.,True,2019.0,10.0,False,12.0,4,7927.01
INC003551,Fraud,West,Springfield,OH,4359 Lincoln St,29.209656,-76.431568,2020-09-17,OFF0087,Anthony,Allen,7191,SUS00780,Daniel,Jones,40.0,Unknown,Hispanic,VIC00863,Charles,Allen,58.0,Male,6324119913,Blunt Object,High,Open,Dismissed,0.0,40180.85,True,Incident at 4359 Lincoln St. Officer responded at scene.,True,2020.0,9.0,False,18.0,3,40180.85
INC003409,Theft/Larceny,North,Hillcrest,IL,4203 Sunset Blvd,43.514809,-74.74797,2021-08-31,OFF0123,Jessica,Taylor,0,SUS00444,Nancy,Flores,36.0,Unknown,Other,VIC00469,Sarah,Hall,85.0,Male,7973931523,Unknown,Medium,Closed,No Arrest,5.0,16390.74,True,Incident at 4203 Sunset Blvd. Officer responded at scene.,False,2021.0,8.0,False,49.0,2,2731.79
INC003118,DUI,Southeast,Centerville,NY,4189 River Rd,39.55981,-103.701636,2020-06-13,OFF0057,Daniel,Wilson,2457,Unidentified,Unidentified,Unidentified,46.0,Unknown,Unknown,VIC00962,Michelle,Young,42.0,Male,7166944930,Unknown,Low,Open,Arrest Made,5.0,6377.94,True,Incident at 4189 River Rd. Officer responded at scene.,True,2020.0,6.0,True,4.0,1,1062.99
INC002419,Burglary,North,Fairview,CA,1053 Main St,28.806046,-85.70597,2023-09-29,OFF0076,Matthew,Miller,2972,SUS00341,Daniel,Anderson,64.0,Male,Asian,VIC00997,Mary,White,50.0,Unknown,7036096048,Pistol,Low,Closed,Arrest Made,0.0,22817.65,False,Incident at 1053 Main St. Officer responded at scene.,True,2023.0,9.0,False,14.0,1,22817.65
INC001765,Domestic Violence,Southwest,Lakewood,PA,7405 Park Rd,38.506983,-72.31252,2022-06-06,OFF0074,Thomas,Davis,3521,SUS00533,Barbara,Allen,41.0,Female,Black,VIC00129,Linda,Smith,53.0,Unknown,6216174600,Firearm,Medium,Under Investigation,Dismissed,1.0,3195.9,False,Incident at 7405 Park Rd. Officer responded at scene.,True,2022.0,6.0,False,12.0,2,1597.95
INC002942,Kidnapping,Midtown,Fairview,PA,3149 Sunset Blvd,33.941636,-100.362755,2023-11-26,OFF0016,Thomas,Jackson,2770,Unidentified,Unidentified,Unidentified,46.0,Unknown,Unknown,VIC00018,Michael,Harris,74.0,Unknown,2836848754,Knife,Medium,Open,Arrest Made,5.0,42157.86,False,Tidak ada catatan tambahan.,True,2023.0,11.0,True,28.0,2,7026.31
INC002523,Cybercrime,Midtown,Maplewood,IL,624 Lincoln St,35.953639,-96.918605,2020-02-29,OFF0108,Carol,Torres,5784,SUS00626,Ashley,Miller,18.0,Male,White,Unidentified,Unidentified,Unidentified,50.0,Unknown,,Unknown,High,Pending,No Arrest,3.0,11787.61,False,Incident at 624 Lincoln St. Officer responded at scene.,True,2020.0,2.0,True,32.0,3,2946.9
INC003292,Homicide,Southwest,Springfield,NC,7118 Elm Blvd,36.549199,-105.639039,2024-01-30,OFF0087,Jennifer,White,1516,SUS00236,Ashley,Lee,67.0,Unknown,Black,VIC00943,Nancy,Allen,50.0,Female,8116251769,Unknown,Low,Closed,Dismissed,5.0,24725.4,True,Tidak ada catatan tambahan.,True,2024.0,1.0,False,17.0,1,4120.9
INC001858,Trespassing,Northwest,Centerville,OH,9426 Maple Dr,27.007014,-101.519445,2024-10-25,OFF0097,Patricia,Wilson,1354,SUS00776,David,Wilson,56.0,Female,White,VIC00831,Richard,Hill,13.0,Male,5443174009,Rifle,Medium,Under Investigation,Arrest Made,3.0,41892.98,True,Incident at 9426 Maple Dr. Officer responded at scene.,True,2024.0,10.0,False,43.0,2,10473.25
INC000852,Kidnapping,Northeast,Maplewood,CA,9233 Park Rd,35.896671,84.4999,,OFF0030,Thomas,Taylor,7518,SUS00571,Joseph,Wilson,56.0,Male,Unknown,VIC00636,Charles,Smith,51.0,Unknown,8724621532,Rifle,Critical,Closed,Warning Issued,4.0,24725.4,True,Incident at 9233 Park Rd. Officer responded at scene.,True,,,False,5.0,4,4945.08
INC001548,Cybercrime,Southeast,Riverside,NC,3871 River Rd,30.228245,-82.118861,2023-03-12,OFF0134,Donna,Torres,7660,SUS00753,John,Flores,31.0,Unknown,Asian,VIC00418,Jennifer,Young,58.0,Unknown,,Rifle,Low,Closed,Arrest Made,1.0,3731.84,True,Incident at 3871 River Rd. Officer responded at scene.,True,2023.0,3.0,True,27.0,1,1865.92
INC001483,Fraud,East,Maplewood,CA,7113 Washington Ave,37.568802,70.5388,2022-03-22,OFF0039,Sarah,Scott,6545,SUS00656,Jessica,Thomas,50.0,Unknown,Unknown,VIC00498,Joseph,Miller,48.0,Unknown,3282049804,Firearm,Low,Under Investigation,Dismissed,4.0,33978.17,False,Tidak ada catatan tambahan.,True,2022.0,3.0,False,2.0,1,6795.63
INC000671,Domestic Violence,Northeast,Centerville,TX,9834 River Rd,26.925775,-71.932376,2019-11-15,OFF0054,Anthony,Jones,2216,SUS00781,Charles,Anderson,25.0,Other,White,VIC00577,Michelle,Scott,43.0,Male,8811534493,Unarmed,High,Closed,No Arrest,3.0,24801.34,True,Incident at 9834 River Rd. Officer responded at scene.,True,2019.0,11.0,False,18.0,3,6200.34
INC003736,Fraud,East,Lakewood,CA,3181 Main St,39.639683,-97.284601,2024-10-30,OFF0139,Karen,Garcia,6408,Unidentified,Unidentified,Unidentified,46.0,Unknown,Unknown,VIC00615,Chris,Thompson,27.0,Unknown,4627949227,Firearm,Medium,Open,No Resolution Yet,1.0,35596.48,True,Incident at 3181 Main St. Officer responded at scene.,True,2024.0,10.0,False,19.0,2,17798.24
INC004435,Murder,East,Lakewood,GA,1666 Lincoln St,31.460003,-79.527297,2021-05-19,OFF0010,Jennifer,Miller,4089,SUS00759,Chris,Thomas,72.0,Unknown,White,VIC00742,Ashley,Wilson,50.0,Male,5922973560,Unknown,Medium,Closed,No Resolution Yet,1.0,49204.65,True,Tidak ada catatan tambahan.,True,2021.0,5.0,False,22.0,2,24602.32
INC003153,Drug Offense,West,Springfield,TX,971 Park Rd,36.549199,-102.097995,2020-07-16,OFF0040,Karen,Jones,9742,Unidentified,Unidentified,Unidentified,46.0,Unknown,Unknown,VIC00298,Carol,Torres,65.0,Unknown,7769304585,Unknown,High,Pending,Dismissed,5.0,29841.03,True,Incident at 971 Park Rd. Officer responded at scene.,True,2020.0,7.0,False,19.0,3,4973.5
INC004855,Burglary,Midtown,Oakdale,FL,5183 Main St,39.37318,-88.704335,2024-07-26,OFF0074,Daniel,Anderson,0,SUS00163,Carol,Hall,57.0,Male,Black,VIC00675,Jessica,Williams,47.0,Female,6081649675,Unknown,High,Open,Dismissed,4.0,48024.45,True,Tidak ada catatan tambahan.,False,2024.0,7.0,False,10.0,3,9604.89
INC001632,Kidnapping,Southwest,Riverside,NC,4317 River Rd,45.648159,-116.653155,,OFF0001,Karen,Brown,1301,SUS00497,David,Green,46.0,Male,Other,VIC00655,Carol,Thomas,25.0,Unknown,9788556405,Knife,Critical,Under Investigation,Arrest Made,2.0,24725.4,True,Incident at 4317 River Rd. Officer responded at scene.,True,,,False,21.0,4,8241.8
INC004492,Arson,East,Lakewood,NC,678 Sunset Blvd,28.950847,-80.228757,2018-08-19,OFF0136,Mary,Williams,3396,SUS00686,Linda,Garcia,52.0,Male,White,VIC00528,Matthew,Moore,50.0,Unknown,4968731265,Firearm,Medium,Pending,Warning Issued,4.0,24725.4,True,Incident at 678 Sunset Blvd. Officer responded at scene.,True,2018.0,8.0,True,2.0,2,4945.08
INC000609,DUI,Midtown,Oakdale,CA,6279 Oak Ave,25.563667,-98.381595,2024-08-28,OFF0024,Michelle,Martin,3033,SUS00105,Donna,Torres,46.0,Other,Unknown,VIC00323,Richard,Hall,86.0,Other,5118438965,Unknown,Medium,Under Investigation,No Resolution Yet,1.0,14473.3,True,Incident at 6279 Oak Ave. Officer responded at scene.,True,2024.0,8.0,False,40.0,2,7236.65
INC002178,Theft/Larceny,Southeast,Hillcrest,IL,3999 Cedar Lane,37.803913,-94.873241,2019-10-15,OFF0072,Emily,Nguyen,9610,Unidentified,Unidentified,Unidentified,46.0,Unknown,Unknown,VIC00454,David,Torres,81.0,Male,9603936825,Gun,Low,Pending,No Arrest,5.0,24725.4,False,Incident at 3999 Cedar Lane. Officer responded at scene.,True,2019.0,10.0,False,35.0,1,4120.9
INC004632,Theft/Larceny,Central,Hillcrest,OH,6747 Lincoln St,29.693278,-104.7704,2019-08-18,OFF0059,Jessica,Anderson,8888,SUS00551,Patricia,Taylor,46.0,Female,Unknown,VIC00567,James,Martin,50.0,Male,2668072871,Gun,Critical,Pending,Dismissed,1.0,24906.31,True,Tidak ada catatan tambahan.,True,2019.0,8.0,True,4.0,4,12453.16
INC003930,Fraud,North,Riverside,OH,7638 Main St,28.311965,-77.037352,2019-12-19,OFF0068,Nancy,Anderson,1552,Unidentified,Unidentified,Unidentified,46.0,Unknown,Unknown,VIC00691,Mark,White,50.0,Female,8082198752,Rifle,Critical,Pending,No Arrest,5.0,24725.4,False,Incident at 7638 Main St. Officer responded at scene.,True,2019.0,12.0,False,4.0,4,4120.9
INC000730,DUI,Northeast,Oakdale,FL,5165 Oak Ave,45.132802,-87.068797,2019-10-01,OFF0032,John,Nguyen,6514,Unidentified,Unidentified,Unidentified,46.0,Unknown,Unknown,VIC00069,Anthony,Green,13.0,Unknown,,Firearm,Critical,Closed,Dismissed,5.0,20100.56,False,Incident at 5165 Oak Ave. Officer responded at scene.,True,2019.0,10.0,False,33.0,4,3350.09
INC002455,Drug Offense,East,Centerville,GA,8440 Oak Ave,39.276688,-115.562842,2020-08-31,OFF0027,Nancy,Jones,6660,SUS00054,Mark,Hill,53.0,Female,Black,VIC00502,Jessica,White,82.0,Male,2975575004,Rifle,Critical,Under Investigation,Warning Issued,1.0,18435.44,False,Incident at 8440 Oak Ave. Officer responded at scene.,True,2020.0,8.0,False,29.0,4,9217.72
INC002545,Fraud,North,Oakdale,FL,2240 Main St,44.909253,-86.692199,2018-04-14,OFF0143,Susan,Anderson,8443,SUS00587,Jessica,Martin,46.0,Unknown,Unknown,VIC00578,James,Wilson,55.0,Female,6492904062,Unknown,Medium,Pending,No Resolution Yet,5.0,30319.54,True,Incident at 2240 Main St. Officer responded at scene.,True,2018.0,4.0,True,9.0,2,5053.26
INC003172,Robbery,Midtown,Oakdale,FL,9857 Elm Blvd,29.828731,-72.164844,2023-04-09,OFF0125,Donna,Allen,6021,Unidentified,Unidentified,Unidentified,46.0,Unknown,Unknown,VIC00371,Nancy,Wilson,84.0,Female,3597747205,Firearm,Low,Open,No Arrest,0.0,39573.25,False,Incident at 9857 Elm Blvd. Officer responded at scene.,True,2023.0,4.0,True,38.0,1,39573.25
INC003772,Trespassing,Southeast,Lakewood,FL,9548 Main St,26.286005,-91.584607,2024-09-10,OFF0099,Karen,Garcia,2634,SUS00649,Ashley,Scott,46.0,Male,Asian,VIC00895,Matthew,White,64.0,Unknown,3443522573,Pistol,Medium,Open,No Arrest,2.0,26396.04,True,Incident at 9548 Main St. Officer responded at scene.,True,2024.0,9.0,False,18.0,2,8798.68
INC004146,Trespassing,Central,Centerville,NC,6525 Sunset Blvd,46.561621,-98.685898,2021-11-17,OFF0130,Patricia,Hill,6022,SUS00561,Matthew,Johnson,24.0,Unknown,Unknown,VIC00904,Nancy,Green,84.0,Unknown,5181351103,Firearm,Medium,Open,No Arrest,4.0,20804.84,False,Incident at 6525 Sunset Blvd. Officer responded at scene.,True,2021.0,11.0,False,60.0,2,4160.97
INC001843,Sexual Assault,Southwest,Riverside,NC,1041 Oak Ave,27.454272,-114.694692,2018-08-29,OFF0116,Anthony,Torres,0,SUS00149,William,Brown,71.0,Female,Black,VIC00463,Michael,Torres,42.0,Unknown,6335001265,Blunt Object,Medium,Open,Arrest Made,0.0,6117.04,False,Incident at 1041 Oak Ave. Officer responded at scene.,False,2018.0,8.0,False,29.0,2,6117.04
INC003498,Fraud,Southwest,Springfield,IL,4408 Lincoln St,33.269664,-101.423768,2024-08-26,OFF0044,Michael,Thompson,8431,Unidentified,Unidentified,Unidentified,46.0,Unknown,Unknown,VIC00920,Michelle,Thompson,12.0,Female,6305676885,Rifle,Medium,Pending,Arrest Made,4.0,30297.81,False,Incident at 4408 Lincoln St. Officer responded at scene.,True,2024.0,8.0,False,34.0,2,6059.56
INC000125,Kidnapping,Southeast,Centerville,CA,607 Maple Dr,26.289252,-81.035516,2018-05-14,OFF0104,Patricia,Miller,9570,SUS00470,Michelle,Hill,49.0,Other,Unknown,VIC00594,John,Johnson,28.0,Male,,Knife,Critical,Closed,No Resolution Yet,1.0,718.26,False,Tidak ada catatan tambahan.,True,2018.0,5.0,False,21.0,4,359.13
INC001011,Theft/Larceny,Northwest,Fairview,NY,1321 Cedar Lane,40.611121,-110.986585,2019-07-08,OFF0046,Mary,Harris,1764,SUS00294,Donna,Hall,17.0,Male,Hispanic,VIC00173,Karen,White,42.0,Unknown,8119916447,Knife,Low,Open,Warning Issued,2.0,8219.64,True,Tidak ada catatan tambahan.,True,2019.0,7.0,False,25.0,1,2739.88
